cat,bio1,bio12,CTI_1K,ELEV_1K,EVI_mask_1,EVIM_1K,M13RB1ALT,M13RB2ALT,M13RB3ALT,M13RB7ALT,NPP_Mean_1,RELIEF_1K,SLOPE_1K,lstday,lstnight,coords.x1,coords.x2
5739,196,876,11.479952,1418,1,3089,1105,2970,573,1984,7105.575684,43,5,305,289,1488809.52313191,-1838603.6175473
5740,198,997,10.008771,1272,1,3237,857,2680,486,1662,6405.674316,137,21,304,290,1502590.45573836,-1934227.34009994
5741,207,1054,11.128296,1034,1,3077,739,2435,411,1270,7496.941406,135,7,303,289,1506264.60728739,-1935788.09402802
5742,203,998,11.750278,1133,1,2952,1019,2766,518,1865,6893.339355,83,7,305,289,1498508.8067659,-1935114.25140979
5743,172,1032,11.887219,1842,1,3987,734,2867,575,1140,7932.750977,277,4,299,287,1520944.99990319,-1876107.10498995
5744,189,1085,11.238013,1344,1,3915,533,2519,465,808,11291.737305,54,6,296,286,1526727.81621989,-1839843.54913555
5745,183,1036,10.392552,1548,1,4303,745,2815,832,953,8829.125977,363,27,294,287,1523150.52506027,-1851334.28913254
5746,194,1132,10.444962,1293,1,3926,572,2519,525,824,10283.063477,119,14,297,287,1527145.84812734,-1844792.45946455
5747,173,1000,11.44136,1801,1,3029,615,2089,484,967,6745.59668,157,10,296,287,1517948.50461752,-1845161.29984125
5748,173,1000,11.44136,1801,1,3029,615,2089,484,967,6745.59668,157,10,296,287,1517872.45594532,-1845437.96247873
5749,180,1025,12.066625,1569,1,3573,583,2273,526,715,9958.800781,141,16,296,287,1521839.55384445,-1865273.19404791
5750,176,996,11.813951,1713,1,3318,407,2009,325,616,7178.714844,82,4,295,287,1514999.4209773,-1859514.90171678
5751,253,991,18.426197,115,1,3160,815,2625,444,1751,5646.548828,30,1,312,294,1648876.31221531,-2394087.76702932
5752,246,1041,12.227989,309,1,2878,749,2348,398,1331,6193.125,102,3,310,294,1641146.48958713,-2392351.7912208
5753,256,840,13.817412,55,1,3176,817,2633,433,1947,6047.588379,6,0,312,293,1646686.96769984,-2364573.52078765
5754,251,925,11.706854,166,1,3682,604,2639,329,1178,7145.445801,135,8,309,294,1645221.21797695,-2355196.27335809
5755,250,941,12.221528,159,1,3268,834,2738,422,1708,6461.313477,79,3,311,294,1648095.21070272,-2356824.65048856
5756,256,839,13.341866,81,1,2841,1083,2798,553,2192,5395.086426,17,2,314,293,1642705.15335301,-2432790.23915415
5757,247,978,11.683453,222,1,3644,669,2736,356,1326,7000.540039,145,11,307,295,1644601.76529117,-2353704.38981691
5758,258,913,15.312682,40,1,4182,573,2959,296,1044,7359.067871,2,0,307,292,1655296.12739612,-2407367.56409532
5759,258,912,14.969356,40,1,3643,650,2718,328,1002,4579.279785,5,0,306,293,1653012.20137646,-2408312.10013808
5760,225,1169,10.179523,661,1,4360,537,2993,307,1097,7059.027832,223,18,304,292,1643089.96747621,-2411025.25525235
5761,218,1251,10.824131,839,1,4035,626,2956,322,1215,7323.591309,261,18,303,292,1642314.00285756,-2412403.79116119
5762,254,867,12.088255,123,1,3311,878,2854,433,1632,6417.010742,33,3,310,293,1640055.27801591,-2426810.50921188
5763,251,874,13.811999,185,1,3339,779,2707,397,1493,6732.097656,52,2,309,293,1637524.89929264,-2430773.06369047
5764,240,973,11.630919,376,1,3847,685,2904,365,1502,7021.087891,40,5,307,292,1631113.58005231,-2421724.47442396
5765,236,1020,10.855876,423,1,3897,604,2814,333,1342,7105.749023,146,18,306,293,1635988.80516843,-2421631.06742459
5766,258,861,16.462036,36,1,4185,438,2757,230,576,7664.327637,2,0,305,294,1650570.13009881,-2424291.91036768
5767,234,1047,10.733073,429,1,4242,540,2902,344,1209,7308.997559,249,21,304,292,1638710.22915823,-2419474.74533548
5768,253,978,11.811066,221,1,3768,599,2670,341,1353,6587.982422,45,3,307,294,1623553.79161043,-2386278.87710374
5769,252,983,12.18208,197,1,3042,800,2526,425,1658,6092.400879,28,2,309,294,1629877.81378799,-2395631.71969809
5770,207,978,12.456366,1022,1,3402,862,2763,519,1576,6876.004883,112,6,304,290,1523044.46026139,-1989132.02780127
5771,203,906,17.797365,1087,1,2974,949,2597,564,2002,6261.935547,41,2,307,288,1511782.74676326,-1999050.60435871
5772,203,872,12.161827,1130,1,2661,969,2518,498,1929,6171.409668,29,3,308,288,1503561.6180097,-2010844.85963149
5773,197,924,11.833861,1221,1,2950,989,2648,572,1739,6450.918457,91,3,305,288,1521026.43544798,-2006312.76891916
5774,207,937,12.48305,981,1,3787,614,2502,476,1203,6734.844727,121,5,301,290,1534232.46549061,-2014722.58216811
5775,203,927,12.336584,1032,1,3255,742,2475,481,1339,6282.458008,129,10,304,289,1532472.09027118,-2015432.48502227
5776,180,957,11.722919,1557,1,3105,823,2526,512,1297,45769.945312,80,8,304,288,1524070.99790787,-2029141.54559847
5777,182,948,10.827103,1555,1,2578,1028,2486,570,1901,5987.328125,153,9,304,288,1523357.2879938,-2027279.79768256
5778,218,901,12.521646,810,1,3458,768,2602,491,1388,6787.221191,27,2,305,290,1541630.34596348,-2035732.09019769
5779,198,923,15.279211,1193,1,3135,867,2617,504,1730,6714.487305,87,2,306,289,1519091.86938413,-2003347.07477202
5780,185,929,11.674052,1476,1,2552,924,2330,519,1545,5541.72168,64,4,307,288,1519712.00231776,-2031376.88843281
5781,195,890,11.876033,1258,1,2925,983,2645,561,1897,6073.757812,52,3,306,288,1510427.86945238,-2018197.02767035
5782,194,1321,11.032482,1346,1,4430,807,3255,604,1219,9165.016602,134,7,300,287,1546387.71568783,-1728417.76999349
5783,204,1072,16.362432,1179,1,3500,788,2726,465,1586,7356.585938,128,5,306,290,1543755.66644338,-1754314.43253209
5784,211,1060,14.857575,1032,1,3515,907,2948,519,1715,7712.994141,22,2,307,289,1541781.76100033,-1747544.84378451
5785,200,1156,10.745367,1216,1,3425,655,2481,397,1280,8474.072266,125,11,304,290,1546284.01896533,-1744134.89205476
5786,144,1250,11.323197,2318,1,3325,838,2683,522,1415,7395.86084,113,11,299,282,1533559.60563255,-1727737.06670585
5787,212,1162,11.875527,1031,1,3794,666,2752,385,1203,9046.271484,88,3,303,290,1557760.29495726,-1734977.88180647
5788,234,1099,11.32719,746,1,4545,537,3030,339,937,9246.167969,373,27,302,292,1562430.4407959,-1730360.7201007
5789,150,1285,11.291759,2192,1,3553,779,2621,593,1213,7985.311523,142,11,296,282,1538377.41342765,-1704530.40846524
5790,203,1243,11.531264,1189,1,3765,557,2552,349,931,8661.710938,254,23,301,289,1555181.35168085,-1731801.78931401
5791,214,1145,10.11855,1040,1,4109,536,2709,357,985,9382.275391,236,19,301,290,1554528.62314841,-1735505.06118792
5792,144,1282,11.831309,2297,1,3628,693,2627,486,1212,7576.909668,175,14,298,281,1527749.50366128,-1712961.87802474
5793,153,1217,13.385972,2093,1,3801,916,2738,962,1235,7437.613281,399,23,293,282,1539895.26699135,-1734332.34358649
5794,144,1237,14.38495,2270,1,3535,864,2660,668,1357,7489.805664,209,8,297,282,1536856.48363186,-1737859.57146521
5795,139,1272,12.117039,2397,1,3417,698,2441,542,1304,7686.04248,111,8,298,281,1536137.79611772,-1728531.18473044
5796,143,1271,13.340057,2373,1,3440,701,2598,448,1383,7168.52832,68,1,298,282,1516055.88531398,-1715105.42170936
5797,151,1224,11.159293,2188,1,3717,714,2791,439,1276,7765.847168,110,7,299,283,1514954.32908156,-1719880.4651643
5798,187,1293,10.533077,1506,1,3839,662,2649,498,991,8755.670898,136,13,299,289,1558420.64026489,-1740068.48335645
5799,148,1234,12.134393,2246,1,3530,713,2665,455,1322,7678.665527,95,10,299,282,1516922.34415651,-1721399.39762479
5800,151,1223,10.768524,2176,1,3364,715,2601,429,1285,7731.251953,163,20,298,283,1510613.29039843,-1717419.76476813
5801,168,1112,11.254947,1903,1,4134,570,2803,388,1097,7595.644531,68,6,299,285,1502374.14627526,-1728602.98530478
5802,194,960,9.58665,1536,1,3717,525,2480,340,974,8691.013672,353,30,299,289,1496878.56784951,-1733480.56957437
5803,155,1248,9.900974,2143,1,3818,711,2818,468,1196,8676.966797,334,21,297,281,1532977.19441559,-1713373.67371486
5804,147,1256,11.566665,2222,1,3418,779,2584,562,1299,7743.737793,204,13,295,281,1534052.34219269,-1718321.7221374
5805,244,1082,35.82037,476,0,178,522,579,690,448,65534,0,0,NA,NA,1566267.64403016,-1726830.57436798
5806,144,1269,11.94561,2341,1,3702,694,2671,490,1273,7209.885254,102,3,299,281,1530478.78106586,-1718376.64950558
5807,150,1264,11.60453,2138,1,3932,683,2784,515,1273,7872.729004,261,13,297,281,1530465.00932482,-1711931.47218682
5808,141,1276,10.808498,2373,1,3428,737,2552,515,1309,7319.039551,94,9,299,281,1529328.15075645,-1721900.06942563
5809,204,1287,11.231022,1189,1,3648,907,2949,566,1419,8045.499512,63,7,302,289,1553796.29379214,-1719953.29060333
5810,214,1179,15.799712,893,1,4463,619,3101,376,1062,12532.401367,378,21,301,291,1561717.93585176,-1722576.38836422
5811,203,1305,12.897911,1177,1,4398,603,2982,413,1034,9000.301758,164,11,301,289,1558021.9767199,-1720189.38316614
5812,197,1384,10.239386,1294,1,4101,606,2810,402,1008,9241.486328,165,17,301,289,1559475.34725599,-1721476.35701032
5813,245,1049,16.849537,476,1,1494,664,1379,517,1325,7562.880859,13,2,302,292,1561142.95306357,-1715074.82332055
5814,245,1046,35.82037,476,0,151,461,510,624,431,65534,0,0,NA,NA,1564279.95851109,-1714892.42295843
5815,212,1182,13.312153,1052,1,3809,942,3167,555,1429,8118.658691,203,7,302,288,1552229.38753153,-1722212.37013437
5816,212,1214,9.868345,1146,1,4414,704,3182,463,1078,9221.417969,437,23,302,290,1555108.17135137,-1712659.66404498
5817,186,1353,10.192419,1566,1,4095,922,3248,655,1467,7381.753418,338,18,300,287,1548662.1652065,-1722812.90462619
5818,167,1245,10.374648,1776,1,4570,793,3010,859,1050,12095.070312,349,27,294,283,1544167.63823592,-1726012.12901899
5819,206,1251,11.21144,1141,1,3856,813,2938,533,1206,8538.870117,162,6,301,288,1549277.57697246,-1720104.13047585
5820,213,1103,10.373369,1059,1,3559,679,2634,401,1220,8466.077148,180,28,303,290,1548213.98176179,-1744423.05178069
5821,208,998,11.890631,1073,1,2595,897,2401,433,1670,7185.488281,54,3,309,289,1534358.13187965,-1753700.41434928
5822,191,1068,10.550887,1488,1,3393,586,2397,338,1158,8745.585938,322,23,302,289,1532520.38151496,-1750354.71905599
5823,183,1266,11.345015,1550,1,3883,707,2813,500,996,8059.800781,187,10,299,289,1555027.68497156,-1742051.38446529
5824,210,821,13.516471,1146,1,2654,1170,2797,578,2126,6477.65625,21,1,309,288,1510856.70407893,-1752290.90173945
5825,197,1208,12.187413,1287,1,3607,609,2572,352,1113,8363.331055,78,9,303,289,1548394.05299034,-1740543.88464779
5826,208,795,11.339962,1219,1,2901,806,2433,448,1744,7082.071289,100,16,307,288,1505920.13529855,-1755313.67462833
5827,212,827,15.258063,1088,1,2981,929,2654,508,1957,7327.366699,8,0,309,288,1515494.27224515,-1757846.10483658
5828,203,826,10.950963,1341,1,3107,813,2575,419,1552,7531.224609,92,8,305,289,1494954.97899523,-1751580.13708499
5829,193,1107,12.658782,1341,1,3542,820,2822,448,1338,8087.535156,286,18,304,289,1536859.35966327,-1747283.54436612
5830,208,866,13.280122,1248,1,3431,777,2730,413,1443,8428.224609,31,2,305,288,1487807.9243694,-1735770.59039102
5831,201,878,16.822508,1307,1,3854,681,2835,383,1275,8514.767578,187,4,303,289,1492094.20851294,-1741951.2519768
5832,195,900,14.248144,1423,1,3283,801,2678,426,1507,8431.827148,302,5,304,288,1498805.87847722,-1748944.3713792
5833,208,988,10.06003,1120,1,3157,801,2585,437,1670,7439.183594,123,20,307,289,1533823.68306781,-1753889.12076817
5834,214,808,35.82037,1139,1,3329,616,2481,331,1112,8109.961914,4,0,305,288,1475409.75463474,-1745615.89412126
5835,213,783,14.45853,1146,1,3244,720,2513,391,1378,7962.526367,11,1,306,289,1470530.59056911,-1758819.14797352
5836,211,1169,10.490435,1010,1,4213,529,2718,367,957,8799.692383,274,13,301,289,1554608.18426046,-1733964.23565079
5837,213,828,12.62797,1134,1,3235,650,2425,349,1277,8183.262207,64,5,304,289,1474742.51642573,-1738809.64701403
5838,211,772,20.123383,1165,1,3270,697,2497,379,1295,7775.610352,17,1,305,289,1484039.2723472,-1759224.05963238
5839,214,775,15.577182,1116,1,3407,674,2546,372,1285,7577.878906,6,1,306,289,1477017.34472326,-1760461.70925216
5840,192,886,10.840677,1524,1,3496,625,2522,354,1157,8177.97998,138,18,303,289,1492454.28365832,-1752376.5925367
5841,215,1152,12.174672,967,1,3347,893,2886,435,1543,8711.375,93,5,303,290,1558103.80356651,-1731781.52403722
5842,167,1124,13.245509,1855,1,3649,514,2465,320,887,8959.598633,109,9,298,287,1518947.88992901,-1739297.21224876
5843,173,1085,11.197933,1823,1,3534,602,2497,367,1060,7340.634277,80,7,298,286,1506240.04425062,-1734578.09260582
5844,196,894,11.2288,1427,1,3225,799,2664,393,1389,8364.988281,118,6,304,288,1495656.37456485,-1746356.59007163
5845,147,1247,10.676444,2274,1,3199,758,2534,454,1384,7312.583008,83,11,300,281,1524534.50031636,-1719578.670909
5846,192,1358,12.045259,1191,1,3902,704,2902,412,1299,6552.269043,235,14,302,291,1630139.03814328,-2318065.21276509
5847,197,1334,17.311277,1091,1,5368,482,3614,280,915,6361.804199,85,3,299,287,1635559.10566036,-2313903.24590697
5848,208,1295,11.746593,855,1,3167,888,2763,435,1686,6232.360352,46,4,304,291,1636071.26494749,-2330351.39292109
5849,214,1285,13.071655,739,1,3292,771,2660,396,1456,6501.252441,97,4,305,290,1645145.16754072,-2332392.36194471
5850,210,1329,10.964914,827,1,3569,796,2874,417,1512,6148.143066,93,8,305,290,1643622.78599809,-2337531.23525812
5851,212,1274,11.351103,812,1,3751,664,2815,343,1299,6547.321289,97,6,304,289,1642626.00273286,-2327072.4054435
5852,196,1195,12.528194,1154,1,3717,698,2823,394,1268,6443.575195,71,2,303,289,1633430.97900137,-2299916.15844893
5853,231,1266,10.704403,458,1,3591,609,2552,370,1232,6748.590332,171,21,306,291,1659892.24021006,-2333199.20509756
5854,216,1327,14.944427,705,1,3989,643,2948,317,1227,6783.18457,70,5,304,290,1650775.93510668,-2323238.52259319
5855,216,1405,11.579211,741,1,2939,861,2524,476,1846,5516.092773,37,4,308,289,1656871.40061256,-2302259.83383899
5856,195,1235,12.313334,1169,1,3779,726,2847,423,1332,6104.379395,56,2,303,288,1636523.17726835,-2301486.97341355
5857,214,1355,12.122883,788,1,3429,701,2593,411,1555,5749.973633,31,3,307,289,1651344.01544152,-2305185.2407128
5858,223,1270,11.54551,582,1,3458,796,2835,389,1431,6670.562988,83,4,304,290,1649375.67992385,-2326407.44829039
5859,229,1213,19.172394,474,1,3650,812,2957,430,1562,6728.679688,93,2,306,292,1650867.49177702,-2345972.71199121
5860,245,1017,10.777249,236,1,3607,728,2811,373,1538,6739.16748,144,10,308,293,1655537.16934774,-2351849.01156354
5861,201,1303,13.39576,1043,1,3174,848,2668,458,1581,5971.721191,46,4,305,288,1641168.57669386,-2303076.52572234
5862,256,839,10.228808,141,1,3583,624,2577,366,1375,6656.51709,162,17,308,293,1620274.45297554,-2324760.90270272
5863,192,1337,11.898836,1388,1,3918,742,2954,439,1484,6071.267578,221,4,302,290,1630621.53165733,-2315164.42913721
5864,206,1351,11.595969,934,1,3046,951,2725,504,1876,6005.34375,95,4,306,288,1645234.6103941,-2306971.53267628
5865,204,1344,14.032244,943,1,5330,508,3640,290,912,6174.569336,67,2,301,290,1635397.49380307,-2321863.22937141
5866,225,1385,14.352683,643,1,2984,721,2371,427,1318,5855.051758,7,1,310,290,1691585.82764459,-2257491.92121552
5867,226,1369,14.804974,636,1,2856,814,2410,449,1434,4421.594727,2,0,310,290,1693305.83831161,-2254086.17403583
5868,221,1338,17.263929,702,1,2738,947,2516,517,1686,5510.09375,9,1,309,289,1679178.67481892,-2257374.37431369
5869,219,1273,11.91855,757,1,4376,577,2961,383,1180,6593.503906,26,4,306,289,1675876.03824607,-2245122.43123413
5870,221,1399,15.244507,697,1,2726,907,2474,493,1530,5268.005859,9,1,310,290,1678604.4138353,-2268162.64149118
5871,216,1290,13.506907,807,1,2868,850,2459,478,1869,5551.852051,30,1,309,289,1665890.52912028,-2266803.69293022
5872,210,1256,11.037475,987,1,3273,807,2629,458,1626,5929.476074,58,8,305,288,1661795.17855064,-2245093.59912786
5873,204,1185,11.000105,1101,1,3309,762,2615,459,1600,5856.538086,42,8,305,288,1655192.26473554,-2250667.84604995
5874,214,1251,12.50826,849,1,3042,902,2669,460,1774,6100.930176,26,3,307,289,1663156.74228678,-2258602.54390943
5875,221,1274,17.097486,725,1,2636,1011,2555,504,1708,5362.310059,28,1,309,289,1678820.47901847,-2243184.57054626
5876,209,1135,12.678527,972,1,3190,822,2669,436,1702,5674.580078,44,1,306,288,1651947.02022966,-2262044.86119126
5877,206,1124,12.478121,1052,1,3319,785,2667,422,1482,5521.368652,63,2,305,289,1650385.75811839,-2258836.56560874
5878,201,1287,11.903295,1053,1,4731,408,2883,328,784,9067.351562,208,16,296,287,1666182.75378106,-2241904.09747753
5879,196,1288,10.588239,1278,1,4055,656,2843,448,1126,5313.165039,198,11,301,287,1668749.37433173,-2232408.25840533
5880,189,1300,17.383219,1332,1,4576,663,3088,510,1081,6868.867188,286,6,299,287,1667384.56851612,-2228974.66691264
5881,225,1306,17.919653,660,1,2767,1010,2616,542,1794,5652.96875,15,1,310,290,1686233.76858542,-2247011.92648269
5882,204,1273,10.27405,1117,1,3890,646,2729,431,1157,6271.943359,240,17,303,288,1669221.71859569,-2232190.47218327
5883,227,1099,14.155168,642,1,3301,867,2768,478,1806,6264.993164,51,2,308,291,1654099.22385705,-2240779.05013825
5884,237,1000,14.557417,489,1,3395,780,2695,438,1739,6539.091797,7,1,311,290,1639175.58509826,-2240365.30310849
5885,235,1016,14.510559,516,1,2879,868,2519,466,2001,6056.912598,13,0,310,291,1642361.62985526,-2242268.0728924
5886,235,1017,13.406768,509,1,2978,888,2622,468,1789,5897.852051,10,1,311,291,1643029.50762488,-2240006.44803651
5887,227,1323,35.82037,636,1,3041,768,2455,427,1377,5830.933105,0,0,306,290,1694769.61169523,-2246140.18971838
5888,226,1242,13.817412,647,1,3027,810,2499,457,1816,6101.017578,11,1,309,290,1684713.39158187,-2237153.5739465
5889,228,1249,35.82037,636,1,2678,550,1948,313,848,5913.132324,0,0,303,290,1689903.15098379,-2236550.58437393
5890,228,1238,35.82037,636,1,2162,498,1601,268,703,5374.190918,0,0,302,291,1690579.30762584,-2233995.66261848
5891,222,1190,14.053065,733,1,2336,1129,2516,580,2173,8982.40625,23,1,309,290,1674899.17845431,-2227934.27745482
5892,171,1412,10.319139,1741,1,4571,407,2826,321,718,7298.566406,232,16,295,287,1662403.69613574,-2238722.4813356
5893,229,1085,13.169585,617,1,3459,843,2816,495,1750,6188.012695,27,1,308,291,1654502.22320504,-2236031.90082452
5894,205,1226,9.890851,1103,1,3661,593,2543,389,1033,6661.641602,389,23,303,291,1659028.42590008,-2235239.5484309
5895,237,1003,14.6752,481,1,3275,823,2693,449,1540,6089.057617,13,1,308,291,1646669.6549397,-2226009.13659594
5896,238,1005,14.027228,481,1,3354,788,2721,411,1483,6280.45166,11,0,307,291,1649331.5843457,-2222783.389823
5897,239,987,13.926388,482,1,3127,899,2739,452,1945,5873.991211,14,0,309,291,1655857.66380671,-2207572.9629912
5898,237,1005,16.666285,493,1,2936,1018,2741,558,1852,5621.056152,9,1,310,292,1659687.21578653,-2209349.59711363
5899,239,989,15.198527,479,1,3078,920,2696,497,1801,6168.958496,10,0,308,292,1659760.5565411,-2204159.74062137
5900,204,878,12.945789,1108,1,2712,1026,2589,537,1920,5589.03125,18,1,307,287,1491032.54202575,-2081334.08489337
5901,259,789,15.12584,96,1,3202,783,2632,405,1806,6087.047852,10,0,312,293,1604278.57772226,-2319227.53792227
5902,206,1123,14.231501,1034,1,3173,819,2642,435,1534,5475.953125,35,2,305,289,1651623.72656398,-2258306.58501022
5903,210,1155,14.213244,947,1,3538,712,2696,403,1460,5760.17334,69,2,305,288,1653634.02226473,-2262500.26460279
5904,234,946,16.804081,577,1,2994,848,2547,455,1487,6235.939941,16,2,310,291,1560731.93766755,-2051104.66537114
5905,194,904,14.697605,1181,1,2589,890,2358,449,1864,5893.626953,14,1,307,287,1504083.21242271,-2113397.88445624
5906,203,898,13.546654,1145,1,2257,914,2193,473,1856,4826.364258,26,1,309,287,1488999.85258427,-2086614.40260756
5907,203,883,13.157597,1129,1,2994,901,2600,482,1674,5337.206055,30,1,308,287,1492052.2686282,-2085450.63051679
5908,229,934,16.384916,627,1,3043,867,2610,479,1377,5553.899902,25,1,310,291,1559656.68004075,-2058678.69610566
5909,259,790,13.631271,81,1,3569,704,2687,416,1470,6113.889648,9,1,309,293,1608274.29291728,-2319662.88666461
5910,221,1200,12.533138,551,1,3911,623,2856,328,1302,7561.235352,39,3,305,289,1469315.34673036,-2647605.71040851
